Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State,Listing Price (USD),Year
Hanse,455,44,Europe,Croatia,"$217,401",2017
Hanse,455,44,Europe,Croatia,"$200,484",2017
Hanse,455,44,Europe,Ireland,"$338,900",2017
Hanse,455,44,USA,Maryland,"$329,500",2017
Hanse,455,44,Europe,Spain,"$321,895",2017
Hanse,455,44,Europe,Spain,"$297,560",2017
Hanse,455,44,Europe,Turkey,"$291,487",2017
Hanse,505,50,Europe,Croatia,"$334,042",2017
Hanse,505,50,Europe,Greece,"$321,895",2017
Hanse,505,50,Europe,Spain,"$327,362",2017
Hanse,588,56,Europe,Malta,"$722,646",2017
Jeanneau,Sun Odyssey 389,38,Europe,France,"$191,922",2017
Jeanneau,Sun Odyssey 389,39,Caribbean,British Virgin Islands,"$139,000",2017
Jeanneau,Sun Odyssey 419,41,Europe,Italy,"$180,990",2017
Jeanneau,Sun Odyssey 419,41,USA,Texas,"$259,000",2017
Jeanneau,Sun Odyssey 419,41,Europe,United Kingdom,"$226,487",2017
Jeanneau,Sun Odyssey 449,45,Europe,Croatia,"$205,822",2017
Jeanneau,Sun Odyssey 449,45,Europe,Croatia,"$205,770",2017
Jeanneau,Sun Odyssey 449,45,USA,Florida,"$199,000",2017
Jeanneau,Sun Odyssey 479,46,Europe,Croatia,"$334,055",2017
Jeanneau,Sun Odyssey 479,46,Europe,Croatia,"$297,601",2017
Jeanneau,51,51,Europe,France,"$406,923",2017
Jeanneau,Sun Odyssey 519,51,Europe,France,"$360,765",2017
Jeanneau,Sun Odyssey 519,51,Europe,Greece,"$354,691",2017
Jeanneau,51,51,Europe,Italy,"$499,619",2017
Jeanneau,Sun Odyssey 519,51,Europe,Spain,"$253,872",2017
Jeanneau,51,51,Europe,United Kingdom,"$433,003",2017
Jeanneau,Sun Odyssey 519,51,USA,Virginia,"$450,000",2017
Jeanneau,Sun Odyssey 54 DS,55,Caribbean,British Virgin Islands,"$618,000",2017
Jeanneau,Sun Odyssey 54 DS,55,USA,Maryland,"$579,000",2017
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,"$501,081",2017
Jeanneau,Sun Odyssey 54 DS,55,Europe,United Kingdom,"$599,687",2017
Jeanneau,Sun Odyssey 54 DS,55,Europe,United Kingdom,"$512,942",2017
Jeanneau,Sun Odyssey 519,51,Caribbean,Grenada,"$420,000",2017
Najad,505,50,Europe,Croatia,"$761,701",2017
Nautor,Swan 50,50,Europe,France,"$1,311,872",2017
Oyster,475,48,USA,South Carolina,"$849,000",2017
Solaris,50,50,Europe,Italy,"$886,728",2017
Tartan,4300,43,USA,Florida,"$485,000",2017
Wauquiez,Pilot Saloon 48,48,Europe,France,"$691,190",2017
Wauquiez,Pilot Saloon 48,48,Europe,France,"$642,600",2017
X-Yachts,XP50,50,Europe,Italy,"$727,632",2017
Bavaria,41 Cruiser,40,Caribbean,British Virgin Islands,"$255,000",2018
Bavaria,41 Cruiser,40,Caribbean,British Virgin Islands,"$229,000",2018
Bavaria,41 Cruiser,40,Europe,Germany,"$205,256",2018
Bavaria,41 Cruiser,40,Europe,Germany,"$200,425",2018
Bavaria,45 Cruiser,44,Europe,Greece,"$267,301",2018
Bavaria,C45 Holiday,45,Europe,Croatia,"$334,126",2018
Bavaria,Cruiser 46,46,Europe,Croatia,"$212,572",2018
Bavaria,Cruiser 46,46,Europe,Greece,"$218,701",2018
Bavaria,Cruiser 46,46,Europe,Italy,"$274,278",2018
Bavaria,Cruiser 46,46,Europe,Italy,"$205,284",2018
Bavaria,51 Cruiser,49,Europe,Italy,"$230,792",2018
Beneteau,Oceanis 38,38,Caribbean,Belize,"$179,000",2018
Beneteau,Oceanis 38.1,38,Europe,Croatia,"$127,422",2018
Beneteau,Oceanis 41.1,40,Caribbean,Bahamas,"$169,999",2018
Beneteau,Oceanis 41,40,Caribbean,Bahamas,"$169,999",2018
Beneteau,Oceanis 41.1,40,Caribbean,Bahamas,"$129,999",2018
Beneteau,Oceanis 41,40,Caribbean,Bahamas,"$129,999",2018
Beneteau,Oceanis 41.1,40,Europe,France,"$261,160",2018
Beneteau,Oceanis 41.1,40,Europe,Greece,"$212,543",2018
Beneteau,Oceanis 45,45,Europe,Italy,"$255,052",2018
Beneteau,Oceanis 45,45,USA,Michigan,"$388,000",2018
Beneteau,Oceanis 48,48,Europe,Croatia,"$258,839",2018
Beneteau,Oceanis 51.1,51,Europe,Italy,"$479,824",2018
Beneteau,Oceanis 51.1,51,Europe,Italy,"$394,792",2018
Beneteau,Sense 51,51,Europe,Turkey,"$655,962",2018
Beneteau,Oceanis 55.1,55,Europe,France,"$637,716",2018
Beneteau,Oceanis 48,48,Caribbean,British Virgin Islands,"$275,000",2018
Catalina,445,44,USA,New Jersey,"$374,900",2018
Dehler,42,42,Europe,Netherlands,"$361,980",2018
Dehler,46,46,Europe,Netherlands,"$460,370",2018
Dehler,46,46,Europe,Netherlands,"$460,370",2018
Discovery,55,55,Europe,United Kingdom,"$1,885,229",2018
Dufour,412,40,Caribbean,British Virgin Islands,"$229,000",2018
Dufour,412,40,Europe,France,"$261,124",2018
Dufour,460 GL,46,Europe,Germany,"$399,659",2018
Dufour,460 GL,46,Europe,Italy,"$372,982",2018
Dufour,460 GL,46,Europe,Turkey,"$255,086",2018
Dufour,520,50,Europe,France,"$498,026",2018
Dufour,520 GL,50,Europe,France,"$483,449",2018
Dufour,520 GL Owner Version,50,Europe,Germany,"$480,196",2018
Dufour,520,50,Europe,Greece,"$388,703",2018
Dufour,520,50,Europe,Italy,"$338,723",2018
Dufour,520 GL,50,Europe,Malta,"$425,144",2018
Dufour,520,50,Caribbean,Martinique,"$400,996",2018
Elan,40 Impression,39,Europe,Croatia,"$180,990",2018
Elan,GT5,43,Europe,Malta,"$339,872",2018
Elan,Impression 45,44,USA,Florida,"$375,000",2018
Elan,Impression 45,44,Europe,Greece,"$255,086",2018
Elan,50 Impression,50,Europe,Croatia,"$278,165",2018
Hanse,415,40,USA,Massachusetts,"$259,000",2018
Hanse,418,41,Europe,Croatia,"$163,741",2018
Hanse,418,41,Europe,Spain,"$278,165",2018
Hanse,455,44,Europe,Croatia,"$241,725",2018
Hanse,455,44,Europe,Germany,"$264,804",2018
Hanse,455,44,Europe,Spain,"$291,487",2018
Hanse,548,54,USA,California,"$746,498",2018
Hanse,548,54,Europe,United Kingdom,"$632,851",2018
J Boats,J 122,40,USA,Louisiana,"$440,000",2018
Jeanneau,Sun Odyssey 389,39,Caribbean,British Virgin Islands,"$165,000",2018
Jeanneau,Sun Odyssey 389,39,Caribbean,British Virgin Islands,"$159,000",2018
Jeanneau,Sun Odyssey 389,39,Caribbean,British Virgin Islands,"$159,000",2018
Jeanneau,Sun Odyssey 419,41,USA,California,"$279,900",2018
Jeanneau,Sun Odyssey 419,41,Europe,Croatia,"$166,413",2018
Jeanneau,Sun Odyssey 419,41,Europe,France,"$216,216",2018
Jeanneau,Sun Odyssey 419,41,Europe,Greece,"$223,829",2018
Jeanneau,Sun Odyssey 419,41,Europe,Italy,"$163,984",2018
Jeanneau,Sun Odyssey 419,41,USA,Virginia,"$260,000",2018
Jeanneau,Sun Odyssey 440,42,Europe,Greece,"$393,034",2018
Jeanneau,Sun Odyssey 440,42,Europe,Greece,"$261,170",2018
Jeanneau,Sun Odyssey 440,42,Europe,Italy,"$297,560",2018
Jeanneau,Sun Odyssey 440,42,Europe,Italy,"$291,539",2018
Jeanneau,Sun Odyssey 449,45,Europe,Croatia,"$189,467",2018
Jeanneau,Sun Odyssey 449,45,Europe,Croatia,"$173,822",2018
Jeanneau,Sun Odyssey 479,46,Europe,Greece,"$242,939",2018
Jeanneau,Sun Odyssey 519,51,Caribbean,British Virgin Islands,"$545,950",2018
Jeanneau,Sun Odyssey 519,51,Europe,Italy,"$325,539",2018
Jeanneau,Sun Odyssey 519,51,Europe,Spain,"$303,674",2018
Jeanneau,Sun Odyssey 519,51,USA,Texas,"$499,999",2018
Jeanneau,51,51,Europe,Turkey,"$423,929",2018
Jeanneau,Sun Odyssey 54 DS,55,Europe,France,"$649,863",2018
Jeanneau,Sun Odyssey 54 DS,55,USA,Maryland,"$575,000",2018
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,"$594,010",2018
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,"$593,926",2018
Salona,S380,38,Europe,Italy,"$240,571",2018
Salona,44,44,Europe,France,"$394,723",2018
Tartan,4300,43,USA,Rhode Island,"$497,000",2018
Wauquiez,Pilot Saloon 42,42,Europe,Netherlands,"$583,078",2018
X-Yachts,X 4.3,43,Europe,Croatia,"$388,718",2018
Bavaria,41 Cruiser,40,Europe,Germany,"$205,284",2019
Bavaria,45 Cruiser,44,Europe,Spain,"$394,776",2019
Bavaria,C45 Holiday,45,Europe,Germany,"$320,761",2019
Bavaria,C45 Holiday,45,Europe,Germany,"$301,321",2019
Bavaria,Cruiser 46,46,Europe,Germany,"$253,872",2019
Bavaria,Cruiser 46,46,Europe,Germany,"$223,504",2019
Bavaria,51 Cruiser,49,Europe,Germany,"$321,895",2019
Beneteau,Oceanis 38.1,38,USA,California,"$254,000",2019
Beneteau,Oceanis 38.1,38,Europe,France,"$163,984",2019
Beneteau,Oceanis 38.1,38,Caribbean,Mexico,"$289,000",2019
Beneteau,Oceanis 45,45,USA,California,"$459,000",2019
Beneteau,Oceanis 46.1,47,Europe,Croatia,"$302,459",2019
Beneteau,Oceanis 46,47,Europe,Greece,"$285,454",2019
Beneteau,Oceanis 46.1,47,USA,New York,"$469,000",2019
Beneteau,Oceanis 46.1,47,Europe,Spain,"$467,004",2019
Beneteau,Oceanis 46.1,47,Europe,Turkey,"$340,115",2019
Beneteau,Oceanis 51.1,51,Europe,France,"$510,172",2019
Beneteau,Oceanis 51.1,51,Europe,France,"$363,209",2019
Beneteau,Oceanis 51.1,51,Europe,Greece,"$443,382",2019
Beneteau,Oceanis 51.1,51,Europe,Greece,"$400,850",2019
Beneteau,Oceanis 55.1,55,Europe,France,"$759,185",2019
Beneteau,Oceanis 55.1,55,Europe,France,"$704,524",2019
Dehler,46,46,Europe,Croatia,"$498,045",2019
Dufour,390,39,Europe,Croatia,"$217,486",2019
Dufour,390,39,Europe,Italy,"$204,121",2019
Dufour,412 GL,40,Europe,Italy,"$228,363",2019
Dufour,412,40,Europe,Italy,"$216,187",2019
Dufour,412 GL,40,Europe,United Kingdom,"$216,502",2019
Dufour,430 GL,43,Europe,Croatia,"$239,295",2019
Dufour,430 GL,43,Europe,Germany,"$337,186",2019
Dufour,430 GL,43,Europe,Italy,"$267,233",2019
Dufour,430,43,Europe,Turkey,"$267,233",2019
Dufour,430 GL,43,Europe,Turkey,"$255,086",2019
Dufour,460,46,USA,California,"$469,000",2019
Dufour,460 GL,46,Europe,Croatia,"$321,895",2019
Dufour,460,46,Europe,Italy,"$321,895",2019
Dufour,460 GL,46,Europe,Turkey,"$327,968",2019
Dufour,520,50,Europe,France,"$484,664",2019
Dufour,520 GL,50,Europe,Italy,"$451,806",2019
Elan,40 Impression,39,Europe,Croatia,"$175,933",2019
Elan,40 Impression,39,Europe,Croatia,"$175,888",2019
Elan,50,50,Europe,Croatia,"$335,256",2019
Hanse,388,37,Europe,Croatia,"$179,775",2019
Hanse,418,41,Europe,Spain,"$278,981",2019
Hanse,508,50,Europe,Croatia,"$352,019",2019
Hanse,508,50,Europe,Croatia,"$321,166",2019
Hanse,548,54,Europe,Croatia,"$467,415",2019
Hanse,548,54,Europe,Croatia,"$464,986",2019
Jeanneau,Sun Odyssey 389,38,Europe,Turkey,"$218,645",2019
Jeanneau,Sun Odyssey 389,39,Caribbean,British Virgin Islands,"$189,000",2019
Jeanneau,Sun Odyssey 409,40,Europe,Croatia,"$236,926",2019
Jeanneau,Sun Odyssey 419,41,Caribbean,British Virgin Islands,"$195,000",2019
Jeanneau,Sun Odyssey 419,41,USA,California,"$297,000",2019
Jeanneau,Sun Odyssey 410,41,Europe,Italy,"$249,013",2019
Jeanneau,Sun Odyssey 440,42,Caribbean,British Virgin Islands,"$319,782",2019
Jeanneau,Sun Odyssey 440,42,USA,Florida,"$425,000",2019
Jeanneau,Sun Odyssey 440,42,Europe,France,"$326,709",2019
Jeanneau,Sun Odyssey 440,44,Europe,Croatia,"$255,052",2019
Jeanneau,Sun Odyssey 490,48,Europe,Croatia,"$309,760",2019
Jeanneau,Sun Odyssey 490,48,Europe,Croatia,"$309,748",2019
Jeanneau,Sun Odyssey 490,48,Europe,Croatia,"$291,527",2019
Jeanneau,Sun Odyssey 490,48,Europe,Ireland,"$423,929",2019
Jeanneau,Sun Odyssey 49 Owners Version,49,Europe,Croatia,"$301,245",2019
RM Yachts,RM 12.70,40,Europe,France,"$406,868",2019
RM Yachts,RM 1270,42,Europe,France,"$406,923",2019
Southerly,48,48,Europe,United Kingdom,"$1,192,424",2019
X-Yachts,X4,43,Europe,United Kingdom,"$546,613",2019
X-Yachts,X4.6,46,Europe,Portugal,"$570,907",2019
